"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/07/2007","AQS","060731008","1","0.04","ppm","37","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/08/2007","AQS","060731008","1","0.04","ppm","37","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/09/2007","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/10/2007","AQS","060731008","1","0.039","ppm","36","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/11/2007","AQS","060731008","1","0.038","ppm","35","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/12/2007","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","15","88.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/13/2007","AQS","060731008","1","0.045","ppm","42","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/14/2007","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/15/2007","AQS","060731008","1","0.048","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/16/2007","AQS","060731008","1","0.045","ppm","42","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/17/2007","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/18/2007","AQS","060731008","1","0.044","ppm","41","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/19/2007","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/20/2007","AQS","060731008","1","0.038","ppm","35","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/21/2007","AQS","060731008","1","0.039","ppm","36","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/22/2007","AQS","060731008","1","0.042","ppm","39","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/23/2007","AQS","060731008","1","0.046","ppm","43","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/24/2007","AQS","060731008","1","0.048","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/25/2007","AQS","060731008","1","0.047","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/26/2007","AQS","060731008","1","0.056","ppm","54","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/27/2007","AQS","060731008","1","0.052","ppm","48","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/28/2007","AQS","060731008","1","0.048","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/29/2007","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"09/30/2007","AQS","060731008","1","0.055","ppm","51","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/01/2007","AQS","060731008","1","0.055","ppm","51","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/02/2007","AQS","060731008","1","0.052","ppm","48","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/03/2007","AQS","060731008","1","0.057","ppm","58","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/04/2007","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/05/2007","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/06/2007","AQS","060731008","1","0.048","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/07/2007","AQS","060731008","1","0.046","ppm","43","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/08/2007","AQS","060731008","1","0.042","ppm","39","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/09/2007","AQS","060731008","1","0.048","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/10/2007","AQS","060731008","1","0.038","ppm","35","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/11/2007","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/12/2007","AQS","060731008","1","0.042","ppm","39","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/13/2007","AQS","060731008","1","0.042","ppm","39","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/14/2007","AQS","060731008","1","0.045","ppm","42","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/15/2007","AQS","060731008","1","0.048","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/16/2007","AQS","060731008","1","0.048","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/17/2007","AQS","060731008","1","0.038","ppm","35","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/18/2007","AQS","060731008","1","0.047","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/19/2007","AQS","060731008","1","0.031","ppm","29","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/20/2007","AQS","060731008","1","0.036","ppm","33","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/21/2007","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/22/2007","AQS","060731008","1","0.05","ppm","46","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/23/2007","AQS","060731008","1","0.024","ppm","22","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/24/2007","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/25/2007","AQS","060731008","1","0.046","ppm","43","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/26/2007","AQS","060731008","1","0.055","ppm","51","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/27/2007","AQS","060731008","1","0.037","ppm","34","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/28/2007","AQS","060731008","1","0.046","ppm","43","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/29/2007","AQS","060731008","1","0.037","ppm","34","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/30/2007","AQS","060731008","1","0.04","ppm","37","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"10/31/2007","AQS","060731008","1","0.046","ppm","43","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/01/2007","AQS","060731008","1","0.053","ppm","49","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/02/2007","AQS","060731008","1","0.061","ppm","71","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/03/2007","AQS","060731008","1","0.055","ppm","51","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/04/2007","AQS","060731008","1","0.057","ppm","58","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/05/2007","AQS","060731008","1","0.05","ppm","46","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/06/2007","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/07/2007","AQS","060731008","1","0.051","ppm","47","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/08/2007","AQS","060731008","1","0.046","ppm","43","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/09/2007","AQS","060731008","1","0.042","ppm","39","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/10/2007","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/11/2007","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/12/2007","AQS","060731008","1","0.034","ppm","31","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/13/2007","AQS","060731008","1","0.018","ppm","17","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/14/2007","AQS","060731008","1","0.019","ppm","18","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/16/2007","AQS","060731008","1","0.044","ppm","41","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/17/2007","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/18/2007","AQS","060731008","1","0.045","ppm","42","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/19/2007","AQS","060731008","1","0.052","ppm","48","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/20/2007","AQS","060731008","1","0.055","ppm","51","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/21/2007","AQS","060731008","1","0.036","ppm","33","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/22/2007","AQS","060731008","1","0.049","ppm","45","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/23/2007","AQS","060731008","1","0.051","ppm","47","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/24/2007","AQS","060731008","1","0.035","ppm","32","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/25/2007","AQS","060731008","1","0.04","ppm","37","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/26/2007","AQS","060731008","1","0.037","ppm","34","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/27/2007","AQS","060731008","1","0.03","ppm","28","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/28/2007","AQS","060731008","1","0.022","ppm","20","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/29/2007","AQS","060731008","1","0.025","ppm","23","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"11/30/2007","AQS","060731008","1","0.038","ppm","35","Camp Pendleton","13","76.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/01/2007","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/02/2007","AQS","060731008","1","0.04","ppm","37","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/03/2007","AQS","060731008","1","0.022","ppm","20","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/04/2007","AQS","060731008","1","0.013","ppm","12","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/05/2007","AQS","060731008","1","0.042","ppm","39","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/06/2007","AQS","060731008","1","0.042","ppm","39","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/07/2007","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/08/2007","AQS","060731008","1","0.037","ppm","34","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/09/2007","AQS","060731008","1","0.039","ppm","36","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/10/2007","AQS","060731008","1","0.032","ppm","30","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/11/2007","AQS","060731008","1","0.035","ppm","32","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/12/2007","AQS","060731008","1","0.031","ppm","29","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/13/2007","AQS","060731008","1","0.029","ppm","27","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/14/2007","AQS","060731008","1","0.03","ppm","28","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/15/2007","AQS","060731008","1","0.02","ppm","19","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/16/2007","AQS","060731008","1","0.019","ppm","18","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/17/2007","AQS","060731008","1","0.035","ppm","32","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/18/2007","AQS","060731008","1","0.038","ppm","35","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/19/2007","AQS","060731008","1","0.035","ppm","32","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/20/2007","AQS","060731008","1","0.039","ppm","36","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/21/2007","AQS","060731008","1","0.034","ppm","31","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/22/2007","AQS","060731008","1","0.028","ppm","26","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/23/2007","AQS","060731008","1","0.026","ppm","24","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/24/2007","AQS","060731008","1","0.023","ppm","21","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/25/2007","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/26/2007","AQS","060731008","1","0.032","ppm","30","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/27/2007","AQS","060731008","1","0.037","ppm","34","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/28/2007","AQS","060731008","1","0.031","ppm","29","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/29/2007","AQS","060731008","1","0.032","ppm","30","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"12/30/2007","AQS","060731008","1","0.034","ppm","31","Camp Pendleton","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.217046","-117.396249"
"01/01/2007","AQS","060731010","1","0.041","ppm","38","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/02/2007","AQS","060731010","1","0.017","ppm","16","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/03/2007","AQS","060731010","1","0.027","ppm","25","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/04/2007","AQS","060731010","1","0.035","ppm","32","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/05/2007","AQS","060731010","1","0.028","ppm","26","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/06/2007","AQS","060731010","1","0.028","ppm","26","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/07/2007","AQS","060731010","1","0.026","ppm","24","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/08/2007","AQS","060731010","1","0.013","ppm","12","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/09/2007","AQS","060731010","1","0.022","ppm","20","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/10/2007","AQS","060731010","1","0.024","ppm","22","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/11/2007","AQS","060731010","1","0.041","ppm","38","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/12/2007","AQS","060731010","1","0.038","ppm","35","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/13/2007","AQS","060731010","1","0.034","ppm","31","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/14/2007","AQS","060731010","1","0.036","ppm","33","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/15/2007","AQS","060731010","1","0.028","ppm","26","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/16/2007","AQS","060731010","1","0.03","ppm","28","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/17/2007","AQS","060731010","1","0.033","ppm","31","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/18/2007","AQS","060731010","1","0.026","ppm","24","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/19/2007","AQS","060731010","1","0.016","ppm","15","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/20/2007","AQS","060731010","1","0.036","ppm","33","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/21/2007","AQS","060731010","1","0.042","ppm","39","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/22/2007","AQS","060731010","1","0.02","ppm","19","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/23/2007","AQS","060731010","1","0.02","ppm","19","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/24/2007","AQS","060731010","1","0.017","ppm","16","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/25/2007","AQS","060731010","1","0.028","ppm","26","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/26/2007","AQS","060731010","1","0.038","ppm","35","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/27/2007","AQS","060731010","1","0.041","ppm","38","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/28/2007","AQS","060731010","1","0.036","ppm","33","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/29/2007","AQS","060731010","1","0.029","ppm","27","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
